id,recordDate,recordTime,date,shift,shiftStartAt,shiftEndAt,machineId,machineName,productName,partNo,step,workMinutes,timeSlots,minutesPerSlot,machineSpeed,cavityQty,normalMinutes,changeoverMinutes,inspectionMinutes,equipmentRepairMinutes,moldRepairMinutes,materialChangeMinutes,emergencyStopMinutes,meetingMinutes,plannedStopMinutes,goodQty,ngQty,testQty,note,createdAt,updatedAt,source
seed-4-sn1-110t-177,,,2026-06-20,夜,,,4-sn1-110t,4# SN1-110T,CLAMP PLATE,48187311AA,-,1193.25,238.65,5,80,3,380,0,190,0,533.25,10,0,80,0,66700,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-178,,,2026-06-21,白,,,4-sn1-110t,4# SN1-110T,CLAMP PLATE,48187311AA,-,378.52,75.7,5,80,3,130,5,25,0,138.52,10,0,10,60,32660,130,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-179,,,2026-06-21,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,685.61,137.12,5,80,1,75,50,195,0,315.61,10,0,40,0,3517,530,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-180,,,2026-06-22,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,946.19,189.24,5,80,1,155,0,180,0,536.19,0,0,75,0,9366,140,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-181,,,2026-06-22,夜,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,900.78,180.16,5,80,1,165,0,235,0,410.78,15,0,75,0,11247,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-182,,,2026-06-23,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,1027.01,205.4,5,80,1,285,0,205,0,462.01,0,0,75,0,18753,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-183,,,2026-06-23,夜,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,837.51,167.5,5,80,1,115,0,170,0,462.51,15,0,75,0,8255,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-184,,,2026-06-24,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,1373.89,274.78,5,80,1,405,0,65,0,828.89,0,0,75,0,20326,45,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-185,,,2026-06-24,夜,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,760.65,152.13,5,80,1,120,0,140,0,405.65,15,0,80,0,10413,200,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-186,,,2026-06-25,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,275,55,5,80,1,25,0,200,0,0,0,0,50,0,0,313,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-187,,,2026-06-25,夜,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,661.66,132.33,5,80,1,95,0,130,0,356.66,0,0,80,0,9589,100,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-188,,,2026-06-26,白,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,1076.25,215.25,5,80,1,335,0,155,0,496.25,15,0,75,0,23222,46,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-4-sn1-110t-189,,,2026-06-26,夜,,,4-sn1-110t,4# SN1-110T,CRADLE,48187058,-,964.17,192.83,5,80,1,210,0,175,0,504.17,0,0,75,0,13662,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-1,,,2026-01-05,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1109,221.8,5,100,2,415,0,60,0,549,15,0,70,0,80128,26,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-2,,,2026-01-06,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1245.83,249.17,5,100,2,555,0,35,0,585.83,15,0,55,0,108000,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-3,,,2026-01-07,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1266.85,253.37,5,100,2,565,0,30,0,606.85,15,0,50,0,108000,44,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-4,,,2026-01-08,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1286.58,257.32,5,100,2,565,0,30,0,626.58,15,0,50,0,104600,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-5,,,2026-01-08,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1283.17,256.63,5,100,2,590,0,10,0,623.17,15,0,45,0,114560,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-6,,,2026-01-09,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1194.23,238.85,5,100,2,500,0,85,0,534.23,15,0,60,0,96400,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-7,,,2026-01-09,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,968.17,193.63,5,100,2,215,0,10,0,308.17,0,0,45,390,30000,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-8,,,2026-01-10,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1231.26,246.25,5,100,2,515,0,70,0,571.26,15,0,60,0,95560,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-9,,,2026-01-12,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,471.14,94.23,5,100,2,100,0,5,0,226.14,0,0,10,130,8844,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-10,,,2026-01-13,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1469.88,293.98,5,100,2,640,0,80,0,689.88,10,0,50,0,120600,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-11,,,2026-01-14,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1572.14,314.43,5,110,2,540,45,65,0,842.14,20,0,60,0,92400,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-12,,,2026-01-15,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1433.86,286.77,5,110,2,590,0,50,0,653.86,20,0,50,70,121094,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-13,,,2026-01-16,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1235.57,247.11,5,110,2,400,30,55,0,455.57,0,0,60,235,83060,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-14,,,2026-01-16,白,,,5-ocp-110t,5# OCP-110T,"SHIELD, ASSY, RESOLVER",3507-2027,-,482.86,96.57,5,50,1,85,25,70,0,242.86,10,0,0,50,2100,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-15,,,2026-01-17,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1269.74,253.95,5,110,2,470,50,20,0,609.74,10,0,50,60,89878,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-16,,,2026-01-17,白,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,168.6,33.72,5,60,1,45,0,70,0,48.6,0,0,5,0,2500,15,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-17,,,2026-01-18,白,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,745.83,149.17,5,60,1,145,0,145,0,410.83,0,0,15,30,3600,85,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-18,,,2026-01-19,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,920.66,184.13,5,110,2,300,0,70,0,400.66,0,0,45,105,72480,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-19,,,2026-01-20,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1446.91,289.38,5,110,2,545,0,20,0,806.91,20,0,55,0,105500,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-20,,,2026-01-21,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1663.19,332.64,5,110,2,655,0,55,0,883.19,10,0,60,0,108500,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-21,,,2026-01-22,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1152.28,230.46,5,110,2,455,0,70,0,557.28,10,0,60,0,95200,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-22,,,2026-01-22,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,739.26,147.85,5,110,2,155,0,20,0,534.26,30,0,0,0,29360,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-23,,,2026-01-23,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1561.32,312.26,5,110,2,690,0,30,0,781.32,10,0,50,0,136000,66,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-24,,,2026-01-24,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1293.6,258.72,5,110,2,520,0,10,0,633.6,20,0,60,50,97500,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-25,,,2026-01-25,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (137),51207070,-,1295.78,259.16,5,110,2,360,0,30,0,860.78,15,10,20,0,39564,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-26,,,2026-01-26,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1059.76,211.95,5,100,2,365,75,50,0,519.76,5,0,45,0,62500,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-27,,,2026-01-26,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1176.54,235.31,5,100,2,505,0,5,0,636.54,0,0,30,0,80128,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-28,,,2026-01-27,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1502.51,300.5,5,100,2,660,0,25,0,722.51,15,0,80,0,123320,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-29,,,2026-01-28,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1500.87,300.17,5,100,2,660,0,25,0,715.87,35,0,65,0,128152,400,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-30,,,2026-01-29,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1330.75,266.15,5,65,4,70,90,170,0,955.75,0,0,45,0,8474,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-31,,,2026-01-30,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1235.57,247.11,5,65,4,260,0,95,35,795.57,0,0,50,0,43760,56,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-32,,,2026-01-30,夜,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,626.88,125.38,5,65,4,65,0,40,0,256.88,15,0,10,240,12500,84,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-33,,,2026-01-31,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1091.64,218.33,5,65,4,220,0,90,0,731.64,0,0,50,0,40654,480,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-34,,,2026-02-01,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1598.86,319.77,5,110,2,555,0,15,0,933.86,15,0,80,0,89562,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-35,,,2026-02-01,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1118.16,223.63,5,110,2,425,0,20,30,578.16,15,0,50,0,76008,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-36,,,2026-02-03,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1041.77,208.35,5,110,2,275,0,30,0,661.77,15,0,60,0,52110,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-37,,,2026-02-03,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1380.91,276.18,5,110,2,585,0,10,0,720.91,25,0,40,0,108900,68,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-38,,,2026-02-04,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1465.84,293.17,5,100,2,680,0,15,0,685.84,25,0,60,0,139800,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-39,,,2026-02-05,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1491.68,298.34,5,100,2,650,0,30,0,711.68,10,0,90,0,120560,202,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-40,,,2026-02-05,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1088.04,217.61,5,110,2,450,0,20,0,548.04,15,0,55,0,84000,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-41,,,2026-02-06,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1299.26,259.85,5,100,2,535,0,45,0,639.26,15,0,65,0,92060,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-42,,,2026-02-06,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1354.83,270.97,5,100,2,565,0,20,0,694.83,30,0,45,0,96764,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-43,,,2026-02-07,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1249.32,249.86,5,100,2,540,0,15,0,589.32,15,0,90,0,101710,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-44,,,2026-02-07,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1400.29,280.06,5,100,2,585,0,10,0,740.29,30,0,30,5,97198,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-45,,,2026-02-09,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1209.23,241.85,5,100,2,330,0,140,0,669.23,10,0,60,0,57200,120,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-46,,,2026-02-09,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,973.48,194.7,5,100,2,405,0,5,0,513.48,0,0,45,5,63888,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-47,,,2026-02-10,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1260.2,252.04,5,65,4,315,55,160,0,645.2,20,0,65,0,70450,350,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-48,,,2026-02-10,夜,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,2445.07,489.01,5,65,4,585,0,10,0,1785.07,15,0,50,0,51124,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-49,,,2026-02-11,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1436.67,287.33,5,65,4,25,0,155,0,1191.67,0,0,65,0,2400,1396,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-50,,,2026-02-12,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1137.91,227.58,5,65,4,390,0,130,0,557.91,10,0,50,0,87240,1160,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-51,,,2026-02-13,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,50,10,5,65,4,25,0,0,0,0,0,0,25,0,0,2664,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-52,,,2026-02-13,夜,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,1110.23,222.05,5,65,4,25,0,65,0,965.23,0,0,55,0,2660,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-53,,,2026-02-14,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,742.12,148.42,5,65,4,75,0,45,0,602.12,0,0,20,0,13440,400,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-54,,,2026-02-14,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,256.3,51.26,5,110,2,40,20,20,0,76.3,0,0,30,70,6920,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-55,,,2026-02-14,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1303.81,260.76,5,100,2,570,0,15,0,643.81,15,0,60,0,103586,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-56,,,2026-02-16,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1525.96,305.19,5,110,2,675,0,25,0,745.96,0,0,80,0,134374,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-57,,,2026-02-16,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1092.61,218.52,5,100,2,350,0,10,55,432.61,15,0,55,175,67960,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-58,,,2026-02-17,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1201.35,240.27,5,100,2,495,0,75,0,541.35,30,0,60,0,96010,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-59,,,2026-02-17,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1282.32,256.46,5,100,2,555,0,15,0,622.32,30,0,60,0,104344,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-60,,,2026-02-18,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1296.24,259.25,5,100,2,565,0,15,0,636.24,25,0,55,0,104788,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-61,,,2026-02-18,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,789.97,157.99,5,100,2,250,0,70,0,399.97,15,0,55,0,48754,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-62,,,2026-02-19,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1320.77,264.15,5,100,2,570,0,15,0,660.77,15,15,0,45,103516,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-63,,,2026-02-19,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1392.05,278.41,5,100,2,545,0,20,0,732.05,30,0,65,0,85616,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-64,,,2026-02-20,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,607.77,121.55,5,100,2,250,0,15,0,247.77,0,0,20,75,50450,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-65,,,2026-02-21,白,,,5-ocp-110t,5# OCP-110T,Lower Link,48187059,-,437.63,87.53,5,80,1,165,0,65,0,167.63,0,0,40,0,12993,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-66,,,2026-02-23,白,,,5-ocp-110t,5# OCP-110T,Lower Link,48187059,-,736.09,147.22,5,80,1,190,0,160,0,276.09,0,0,110,0,21471,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-67,,,2026-02-23,夜,,,5-ocp-110t,5# OCP-110T,Lower Link,48187059,-,1379.32,275.86,5,80,1,595,0,15,0,719.32,10,0,40,0,40035,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-68,,,2026-02-24,白,,,5-ocp-110t,5# OCP-110T,Lower Link,48187059,-,253.04,50.61,5,80,1,30,0,25,0,148.04,0,0,45,5,1378,25,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-69,,,2026-02-24,夜,,,5-ocp-110t,5# OCP-110T,SPACER PLATE 1,SB-092A-1-4,-,723.68,144.74,5,40,1,170,30,50,0,363.68,15,0,40,55,4020,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-70,,,2026-02-26,白,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,955.75,191.15,5,60,1,65,0,270,75,545.75,0,0,0,0,2787,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-71,,,2026-02-27,白,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,220,44,5,60,1,25,0,45,0,0,0,0,50,100,0,124,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-72,,,2026-02-28,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1050.68,210.14,5,100,2,320,0,10,0,630.68,0,0,90,0,56828,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-73,,,2026-02-28,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1253.24,250.65,5,100,2,475,0,40,0,593.24,30,0,60,55,80870,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-74,,,2026-03-02,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1256.66,251.33,5,100,2,530,0,40,0,596.66,15,0,75,0,96822,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-75,,,2026-03-02,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1229.77,245.95,5,100,2,540,0,30,0,569.77,15,0,75,0,105200,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-76,,,2026-03-03,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1165.08,233.02,5,100,2,485,0,65,0,505.08,15,0,95,0,96024,20,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-77,,,2026-03-03,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1295.38,259.08,5,100,2,570,0,15,0,635.38,15,0,60,0,104960,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-78,,,2026-03-04,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1246.72,249.34,5,100,2,495,0,30,0,611.72,15,0,95,0,86584,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-79,,,2026-03-04,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1322.48,264.5,5,100,2,555,0,15,0,662.48,25,0,65,0,97180,80,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-80,,,2026-03-05,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1199.72,239.94,5,100,2,530,0,30,0,539.72,20,0,80,0,108018,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-81,,,2026-03-06,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1152.51,230.5,5,100,2,470,0,20,0,542.51,35,0,85,0,96164,106,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-82,,,2026-03-06,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,986.09,197.22,5,100,2,420,0,15,0,506.09,15,0,20,10,72200,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-83,,,2026-03-09,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1244.42,248.88,5,100,2,550,0,20,0,584.42,10,0,80,0,105404,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-84,,,2026-03-09,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,212.26,42.45,5,100,2,40,75,5,0,92.26,0,0,0,0,9972,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-85,,,2026-03-10,白,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,250,50,5,60,1,25,0,145,0,0,0,0,80,0,0,598,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-86,,,2026-03-10,夜,,,5-ocp-110t,5# OCP-110T,CT3 Tetra A1 Coil Screw Terminal A2,W117239710111,-,742.39,148.48,5,60,1,150,0,10,0,282.39,0,0,20,280,5418,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-87,,,2026-03-11,白,,,5-ocp-110t,5# OCP-110T,PRIMARY LATCH,48187061,-,1503.87,300.77,5,60,2,380,40,70,0,963.87,0,0,50,0,19870,300,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-88,,,2026-03-11,夜,,,5-ocp-110t,5# OCP-110T,PRIMARY LATCH,48187061,-,842.15,168.43,5,60,2,230,0,5,0,547.15,0,0,20,40,20934,30,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-89,,,2026-03-12,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,1196.01,239.2,5,100,2,460,50,35,0,536.01,30,0,85,0,92684,60,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-90,,,2026-03-12,夜,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,978.22,195.64,5,100,2,465,0,50,0,383.22,15,0,65,0,132260,50,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-91,,,2026-03-13,白,,,5-ocp-110t,5# OCP-110T,BIMETAL (138),51207070,-,434.82,86.96,5,100,2,185,0,20,0,184.82,10,0,25,10,39038,40,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-92,,,2026-03-13,夜,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,195,39,5,65,4,25,35,70,0,0,10,0,40,15,0,456,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-93,,,2026-03-14,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,660,132,5,65,4,25,0,80,470,0,0,0,85,0,0,320,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-94,,,2026-03-16,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,145,29,5,65,4,25,0,40,0,0,0,0,80,0,0,1040,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-5-ocp-110t-95,,,2026-03-17,白,,,5-ocp-110t,5# OCP-110T,YOKE,48187064AA,-,285,57,5,65,4,25,0,180,0,0,0,0,80,0,0,652,0,,2026-06-27T00:00:00.000Z,,excel-seed
